3 100000
0.9999199373 0.0115961111 0.1154659300
0.5981910184 0.8370347760 0.0168423316
0.0265286470 0.2979411712 0.4351068098
0.1183793017 0.1189239680 0.3888594201
0.9062395547 0.1081251457 0.7891222190
0.7015423616 0.4063587891 0.6462090273
0.1155720976 0.9125264554 0.9639873111
0.1255527734 0.1412155823 0.0245088186
0.2133290972 0.6953156218 0.6163293974
0.9427757130 0.8705420915 0.7070529371
0.4862470812 0.4565665191 0.6652812517
0.5844984122 0.7959248776 0.5810087761
0.5653445216 0.2247712515 0.9607778857
0.6635792153 0.3851264558 0.3618572964
0.2515857874 0.4547681771 0.2993483782
0.1357155696 0.9506253412 0.9865809800
0.3527127324 0.5044052825 0.5133288172
0.2171094224 0.4557485639 0.5395525240
0.3437083521 0.0698076537 0.3154499523
0.3379980894 0.2766153091 0.2837898385
0.2791874085 0.4939065435 0.2087185917
0.4992733049 0.5254412640 0.5901323804
0.5037942303 0.3072753620 0.0366480076
0.1593294226 0.2163937236 0.4157673972
0.3218619677 0.4578317445 0.0222109926
0.7939980436 0.1499644751 0.1587060000
0.9709317473 0.7717561081 0.7588325890
0.9913145793 0.6734486718 0.7130044409
0.3492564067 0.8688012402 0.1426561696
0.8495117138 0.6212045023 0.3740645255
0.0378756545 0.5557159238 0.0726158837
0.7671918478 0.2817422476 0.6540979288
0.6128804281 0.5623409452 0.4844563764
0.3954210287 0.8757732163 0.2440330410
0.5163112058 0.4392333367 0.3195526968
0.8976832649 0.1669709212 0.0841180607
0.1934882080 0.1573850613 0.9878007739
0.9228641572 0.7052739755 0.7382221996
0.2176838955 0.7065664308 0.8411030286
0.3085135005 0.8625555735 0.9562553667
0.1252320846 0.2701447784 0.4348263892
0.0135296371 0.5415189035 0.6613494074
0.3713031138 0.2643859052 0.6275963607
0.8327677141 0.8369827300 0.5712867504
0.6892669257 0.4346587835 0.6225042020
0.8337794549 0.3983053898 0.6599159599
0.3531228724 0.8923688303 0.1350291245
0.3098402614 0.5390079228 0.4903433940
0.1830147912 0.8347549948 0.5980561451
0.1109790715 0.1578554683 0.4720599655
0.4409954370 0.1221479067 0.8257624919
0.3497380480 0.7583713021 0.4792669816
0.5872349694 0.2373526980 0.2158770978
0.0452998132 0.1546708424 0.0802276729
0.4087066635 0.3916548930 0.5483272508
0.0110158443 0.9657488540 0.8750745372
0.9018980282 0.5919174506 0.9021103713
0.1751339704 0.0511631996 0.2915136711
0.9281458713 0.2438352731 0.8210969385
0.8897892499 0.7089878121 0.8026943278
0.9367315726 0.7546317086 0.7910020030
0.5124575879 0.0653718346 0.4572416736
0.8848283060 0.2078501146 0.6797509714
0.5003799618 0.1704547088 0.9612368014
0.1831874494 0.6913278255 0.4008939937
0.4027287262 0.6453142037 0.1812635139
0.8511750672 0.0254840165 0.6196889622
0.9798704280 0.3285380956 0.1389672618
0.4128564728 0.0386494873 0.4100382306
0.1310242891 0.6686445319 0.3529526997
0.5459811719 0.4008437679 0.0473468400
0.2748008925 0.3043511386 0.2808288815
0.2688456518 0.7661705206 0.2156117917
0.0727345604 0.2611340040 0.9001552031
0.0794336195 0.9905789682 0.6579604464
0.4725090385 0.7029619655 0.3959017820
0.3378379200 0.1471052381 0.8131517220
0.4627457264 0.1344727970 0.5429606152
0.1202218296 0.8940916090 0.0855522759
0.0062090355 0.9572025852 0.8759364363
0.8231612477 0.6714253957 0.5467603111
0.6362205385 0.5787206422 0.2825061877
0.4015652129 0.0145404486 0.5089467611
0.4391662238 0.6728657027 0.7764259822
0.6205518286 0.7847388494 0.9967173094
0.9985772482 0.8572180729 0.8940576476
0.8534691930 0.0803823344 0.1431040041
0.1808060925 0.1158050363 0.2992244954
0.6206898562 0.0562414787 0.6687113484
0.5868254990 0.5573909668 0.8263701653
0.9911095623 0.2171739972 0.1322601681
0.6383241294 0.7512135060 0.9785036387
0.1870888318 0.0268690157 0.4337718698
0.6415242722 0.0620981665 0.3714057153
0.9137194361 0.8926543665 0.9356340994
0.5955056873 0.0746393036 0.1867946046
0.3080263149 0.8557854254 0.2888329204
0.1238528422 0.3187736399 0.8511899589
0.2461591840 0.0671570801 0.6583932460
0.6782136994 0.5092983822 0.9398228340
0.5942085532 0.1401808872 0.8863959529
0.0737085096 0.3653566504 0.4519540627
0.6899606169 0.6542148701 0.0375264875
0.0802526451 0.5140971241 0.8582735569
0.8276996105 0.4099723988 0.8961022575
0.9342218446 0.9873845533 0.0841284035
0.8284846686 0.5467789501 0.4651218106
0.7934862287 0.0007367828 0.8818017107
0.3782930015 0.4968319933 0.1558044883
0.8136574360 0.6690109879 0.9305745518
0.0354306665 0.0391162756 0.7306594832
0.6251618643 0.2002451997 0.4755300266
0.6658362411 0.6772961940 0.2178509261
0.7035200183 0.5425498279 0.7944456107
0.9246732819 0.8740866889 0.8927094942
0.4253482017 0.0138084049 0.6437600859
0.3859226129 0.9857834997 0.4294966825
0.5838893218 0.5311985920 0.5505624033
0.8884643254 0.6395548712 0.5298909162
0.0965650431 0.9922977172 0.9532285006
0.8909336404 0.8019227046 0.4640465453
0.5970074782 0.6050317531 0.8148940142
0.5656459948 0.6186351379 0.9337112175
0.3673909834 0.4540614258 0.3836988317
0.8299009864 0.2155354891 0.2624927230
0.6678920406 0.1072246143 0.3322893260
0.9307154602 0.6030809251 0.7328202334
0.5566744989 0.5921588858 0.1371691631
0.6651094890 0.6072644599 0.8036432989
0.2049459909 0.7108257196 0.2011279543
0.3678138838 0.3186103433 0.5410990370
0.8978168672 0.9581766767 0.4565994800
0.1867809354 0.0429297261 0.8292891576
0.0796772724 0.2852519661 0.0567417550
0.5580725545 0.5270751176 0.8490452349
0.0033322141 0.4243491437 0.3250704096
0.4059775676 0.3707418197 0.1039873503
0.5862793924 0.3115398421 0.7084356285
0.8461002752 0.4318119105 0.3644735949
0.5159831439 0.4361729294 0.8970539576
0.8377784313 0.5662897775 0.8624409986
0.7008276533 0.6398003053 0.0117340092
0.7670384813 0.5468172334 0.5784701643
0.5012284803 0.4996250495 0.1961048171
0.1113523870 0.8658147265 0.0442358421
0.7037605516 0.5938397000 0.7750954522
0.4665468147 0.9223001356 0.4797964398
0.2238987225 0.6341380641 0.4830049619
0.9031422843 0.7922665411 0.8392129058
0.6954308886 0.9033892319 0.1899069862
0.0228772621 0.6071161236 0.7107207035
0.7164058997 0.2428329740 0.6716928534
0.1341204498 0.4292311037 0.5019022612
0.0662833926 0.6737731185 0.8875641266
0.7710835887 0.6520015521 0.3165963817
0.3837556790 0.0207510898 0.1617953385
0.9251119302 0.3052823204 0.8405454424
0.8795015097 0.8591979775 0.8361657825
0.9797516579 0.4438901501 0.8547032336
0.8212289781 0.7016846065 0.6288268929
0.6447110500 0.8912121733 0.6678710893
0.3472223795 0.5239339724 0.9643869559
0.0335135073 0.9472125080 0.5717283497
0.0252963536 0.1730882795 0.6211754992
0.5174641411 0.8680133632 0.7052641861
0.0731687359 0.2181319813 0.9985576323
0.1062125353 0.5182479530 0.5802772831
0.4856054222 0.5165487875 0.6582101577
0.3231749613 0.9068133063 0.2900100557
0.0807316496 0.8186103811 0.6427897389
0.9975122854 0.2867009114 0.4607242779
0.4057919836 0.3693437080 0.2256529598
0.4712415643 0.9760337106 0.3947360510
0.5528355423 0.2424095072 0.8881457894
0.6665442501 0.5891881779 0.6247350557
0.8200494474 0.6381839623 0.2583417690
0.9327737445 0.6571204242 0.3781246877
0.5908236892 0.1821086615 0.3722976810
0.3296450515 0.7091196889 0.8955181748
0.7609413603 0.7051436877 0.4127221744
0.3967429247 0.3606434186 0.8281440287
0.7705111085 0.0804559016 0.6034636996
0.1434340503 0.6593035464 0.2338849858
0.3641665066 0.9162924864 0.2553711139
0.6017687013 0.5286698667 0.9753574850
0.8707943567 0.0111052986 0.5138662075
0.3119885609 0.4367450083 0.1803422533
0.5889515389 0.9439822815 0.5446778314
0.7167677298 0.9696013489 0.2314327644
0.5631036407 0.8344424121 0.8105130029
0.5278056606 0.6180248953 0.9003428096
0.3072798451 0.2637738267 0.2519528464
0.2767721581 0.8807321654 0.3148590542
0.2412453004 0.0641792355 0.8289726136
0.0020218452 0.7059868433 0.4366951024
0.4789606795 0.3272208910 0.1063050774
0.9963300537 0.0471241686 0.2100118781
0.1088055902 0.3840824502 0.2055628546
0.8526559619 0.4786053482 0.0186983663
0.9013576648 0.9157433829 0.5488244118
0.5482385848 0.0654360335 0.4796293388
0.0313714575 0.7923952109 0.4508058220
0.7697754674 0.5893034247 0.7259948277
0.4964686764 0.6184552530 0.0145992880
0.6464381042 0.3391198930 0.2049902437
0.5138885962 0.1385007518 0.7502425287
0.7204286442 0.4392251850 0.3933141706
0.1834418207 0.5981072611 0.5843223336
0.7884735457 0.7701235809 0.0614273725
0.3426916109 0.1636016709 0.1794447249
0.4095182129 0.0189423900 0.7247484521
0.0972986448 0.8385046926 0.4147444923
0.5717094521 0.5500865205 0.4005600558
0.2478454997 0.2938050530 0.2800161913
0.5339708085 0.4978157583 0.6869383157
0.9880524431 0.8249017466 0.6259888836
0.0644666622 0.3407086108 0.2113036401
0.5788050596 0.4051329879 0.1712073668
0.8716395700 0.3781363309 0.4351010727
0.1866921373 0.7607178924 0.0175446448
0.8180501205 0.8422793167 0.9770571653
0.5388773478 0.6239439604 0.4301642425
0.5207702902 0.9140405293 0.8752764621
0.5461659345 0.9684141256 0.8255201196
0.9953777146 0.2806014735 0.6764121898
0.6709436657 0.6671342352 0.5081213189
0.8303964820 0.9826028881 0.3847781431
0.3796853688 0.6151164149 0.0004699755
0.1484755074 0.2985899538 0.9119007259
0.2637033022 0.5348524966 0.2603017612
0.3991178292 0.5890383389 0.1411882004
0.8362497291 0.4119495429 0.1935721164
0.2667332353 0.5802096226 0.4842097806
0.1168460760 0.0844249973 0.2625589722
0.4953911762 0.2487686749 0.8490167596
0.0120260570 0.9705323313 0.4330107829
0.1973328717 0.8038678678 0.8002985720
0.3882825492 0.3548129581 0.6146568269
0.3692770621 0.9858501298 0.6883515225
0.5871845461 0.1873258453 0.4367295819
0.0908523218 0.1917657162 0.5989588636
0.3513693812 0.9044663171 0.6791030251
0.6898401821 0.6853273368 0.0091629055
0.1711661050 0.7043914852 0.3824213633
0.8714560943 0.9956062104 0.4651898422
0.0698966415 0.5691767109 0.4820333968
0.2292840215 0.2842622868 0.7333601434
0.8435972255 0.4965704428 0.1625829610
0.0316531705 0.7389665915 0.8837597351
0.4254031019 0.6015069982 0.3438439549
0.7688941012 0.3549773457 0.7051093520
0.6580908964 0.4289856495 0.2390373537
0.7006740985 0.3718619336 0.6594471031
0.2433650889 0.0270791881 0.0433543929
0.0174214490 0.1430030341 0.2681662112
0.2178453919 0.8984659053 0.8740091790
0.4280484266 0.3534820159 0.3493881260
0.9706265324 0.4422388759 0.7759808753
0.2344923061 0.0345305635 0.5516264143
0.4101483147 0.7590636661 0.7906422975
0.5646728814 0.1375891375 0.8803106070
0.3054841588 0.2316967704 0.5317674341
0.9023931923 0.3957665227 0.5163035609
0.7398579836 0.6932476633 0.2525636134
0.6987632912 0.0305832974 0.3526847658
0.2547412835 0.3404365006 0.3256989561
0.3816373190 0.5416810734 0.9035275745
0.0534161759 0.5741546350 0.8112985206
0.9431306828 0.4317824119 0.1713995285
0.9071223070 0.2888736276 0.6360620228
0.1423239345 0.2894327718 0.0181444307
0.9947110420 0.2212632934 0.7555502021
0.5553899385 0.6069880893 0.9370397140
0.3587666327 0.1285022847 0.7223244930
0.3963573435 0.0280571904 0.2593072012
0.6216182881 0.7773302815 0.7084190568
0.5866614490 0.1387824488 0.0714311091
0.0794009664 0.1091477735 0.5921443959
0.9605048894 0.5264352402 0.3568806452
0.8655760658 0.0046623025 0.9027173992
0.4006422695 0.2574979420 0.6125770107
0.7142842678 0.6181795276 0.2271700837
0.4517923022 0.4110937157 0.5566970208
0.4587463230 0.0024626921 0.9901354168
0.5291934650 0.7961919357 0.3503992959
0.0035999976 0.8588397059 0.8889142574
0.9305920083 0.5395730655 0.8958055309
0.6788471237 0.6514977223 0.9672848936
0.0853762705 0.2954066111 0.0682145569
0.4208311474 0.7080133879 0.2727449495
0.4416334151 0.1969495152 0.8773163466
0.3817384729 0.7268827257 0.5641487942
0.5139838284 0.8878539958 0.5931353483
0.3309624531 0.0844014233 0.5867560284
0.6689354456 0.7043063709 0.1112829504
0.2575879771 0.9017831534 0.8950468280
0.1482708835 0.1349318618 0.3034768052
0.7563829664 0.2697453861 0.8369356490
0.4371086689 0.2160378198 0.5214013287
0.7082374832 0.8441776677 0.0371274660
0.6395414555 0.0073515036 0.0641127502
0.2349397462 0.8412848012 0.9699733722
0.8608384196 0.1882666565 0.2896553117
0.1228146269 0.7880757306 0.1136717120
0.0525938867 0.5579397909 0.4054895051
0.5853893464 0.8572675469 0.6602847921
0.4880601137 0.2260999229 0.6009044932
0.0170988925 0.9643112849 0.9542368775
0.5775482595 0.8856034658 0.0155751417
0.4063676938 0.4104894077 0.1385137351
0.3110220920 0.3124740521 0.7718295805
0.4075141979 0.0005515079 0.8651823135
0.7013111423 0.9470094369 0.2768310056
0.5548309632 0.1102654542 0.8242180537
0.0815150058 0.5279891484 0.7277460863
0.5264201347 0.4084724783 0.5582369423
0.6983054795 0.6390332080 0.0945993166
0.0563153658 0.0873159893 0.7616988901
0.6849427583 0.4058167632 0.5412152979
0.7943307932 0.3348390009 0.4137703290
0.9807716269 0.2715250898 0.5800190765
0.4423116823 0.4816113695 0.4472596954
0.3111446924 0.4083851278 0.2224998253
0.1422195785 0.2000245660 0.7472914220
0.9400442759 0.9808471686 0.4093833447
0.9265431322 0.2669004422 0.6150422757
0.8473862632 0.0749261649 0.3164219814
0.7305898096 0.6089720248 0.9755240586
0.5064471853 0.0858120292 0.0717035033
0.0815574216 0.9349063981 0.2999374733
0.5567376019 0.3521793903 0.2284460366
0.1173422402 0.0730585727 0.4902126780
0.5061870011 0.9846966527 0.4796506850
0.0092372651 0.9645583426 0.9526826914
0.2173325579 0.8363718113 0.4004195611
0.5232744227 0.5554269627 0.1598234370
0.6396108127 0.5391339773 0.8037339931
0.7733459375 0.1953637406 0.2705660462
0.3162798785 0.1840212798 0.4077067063
0.0186506885 0.7503058414 0.9421935550
0.2237215252 0.2596978081 0.2567685524
0.8466560997 0.7278995339 0.8013868141
0.6292736444 0.5605027012 0.4869420996
0.5999756575 0.8801035983 0.6494186354
0.0396535243 0.7219141883 0.2121360907
0.9376447784 0.4528430171 0.0414788789
0.5002630461 0.0564771611 0.7572309068
0.1427112068 0.0287132420 0.8826441264
0.7792405696 0.0726710055 0.7436760148
0.5450638391 0.2107808321 0.2502568503
0.9968320422 0.1737610295 0.3716266529
0.4280271949 0.7910131969 0.9216938003
0.5146760185 0.0546319852 0.1840004476
0.7269147300 0.2300729964 0.3813167972
0.4622985914 0.4336271422 0.5760480915
0.8292782027 0.2861306957 0.7908135912
0.4706438173 0.8749842361 0.6150809782
0.8842916569 0.9758810503 0.4158049661
0.2559715697 0.9557394545 0.7545663497
0.3870118041 0.0070983455 0.4807799610
0.8298931396 0.2032806776 0.7410684432
0.8697529034 0.6464536838 0.0554775240
0.0055726346 0.1603842014 0.2013282499
0.1994142240 0.4948967814 0.0908342348
0.0065149649 0.0533593328 0.7320664687
0.4444866986 0.9840439537 0.7172136772
0.9898873434 0.0164223785 0.2237825584
0.3707075757 0.1240744543 0.7759819867
0.8692737038 0.2784113166 0.4728708737
0.8421264326 0.0403643927 0.5413988542
0.2886649917 0.5795978774 0.9012234879
0.3064974366 0.3893611811 0.3251135162
0.1973825611 0.4002365281 0.0279151772
0.8798553744 0.4587828922 0.6040083747
0.1481319734 0.9426347206 0.5397091202
0.4610003076 0.1881709462 0.3648549148
0.3871687451 0.1359469528 0.1608803160
0.8520916557 0.3683428235 0.0658442501
0.0068273068 0.9400359905 0.7902728752
0.1554052659 0.1704712506 0.9825956583
0.3057830899 0.2852278148 0.6965733899
0.0784483468 0.8820308277 0.6618361916
0.4204132352 0.2347028338 0.3083946857
0.1214662364 0.6208991524 0.2498288296
0.8800343631 0.8331521432 0.8153742546
0.0139188949 0.2207160161 0.0530472289
0.8240179535 0.6595555530 0.1678210528
0.0397634726 0.5114907414 0.8807228268
0.1796051656 0.2141590658 0.7143274834
0.6919682934 0.8197339514 0.3784291780
0.6665307975 0.6309735127 0.5959771004
0.3575918080 0.7112397625 0.9052819314
0.4477026885 0.6174136770 0.6986849226
0.9240495323 0.1861565339 0.9299846939
0.7359173186 0.6234534322 0.7928496805
0.8979957258 0.9573167490 0.4539554713
0.2756538843 0.0070166111 0.9608285715
0.1198458826 0.6483551128 0.0499456343
0.0622487865 0.6258959121 0.0427997796
0.7045148905 0.1231571551 0.4516712893
0.5209955679 0.5203451734 0.7194364441
0.4982727738 0.8514481220 0.3343133359
0.3348602525 0.2920845754 0.9482795260
0.4282849525 0.7938195840 0.9216125367
0.8712267147 0.5070051888 0.8645234144
0.5392013726 0.1994480207 0.9756757072
0.4896178592 0.2715664456 0.6765613364
0.7480286947 0.9483660444 0.6782292240
0.7435619199 0.2947783570 0.5712020303
0.8355027962 0.1503097810 0.9973247035
0.2015680871 0.6531094701 0.4305231634
0.6679177548 0.8383201831 0.8999669207
0.9568645959 0.6377386058 0.1291596844
0.2242647461 0.9129800679 0.2702473937
0.0062109543 0.2320739746 0.6497448507
0.4026493620 0.0901218850 0.3846719371
0.1705616307 0.5973028083 0.2361287726
0.4299211092 0.1466527055 0.7764329974
0.2150340627 0.8262458963 0.9683341416
0.8485211135 0.1546674798 0.4322055024
0.1709704459 0.4578519059 0.3373824669
0.7841498630 0.3278239985 0.8005360207
0.9796681321 0.9940299407 0.3962440259
0.3649887946 0.0113277458 0.8265330420
0.7099007439 0.5631290303 0.4653223118
0.6930371324 0.4330042689 0.4581489232
0.2966222981 0.0512246974 0.2805233969
0.3966889724 0.6256713733 0.4684148865
0.0132855231 0.7885787278 0.9406121083
0.0819468430 0.0000140320 0.8182047709
0.4448980385 0.7120883527 0.7856239909
0.8417361395 0.5349167329 0.8033124861
0.8355587449 0.8406624632 0.0165542640
0.5780652627 0.7943998457 0.4684705682
0.4548928544 0.1714214820 0.5762381596
0.9452450614 0.8729011383 0.8494681807
0.4048719109 0.0114948337 0.0969025276
0.8478490697 0.6879949711 0.4311639031
0.3605256423 0.9515903066 0.8646582414
0.2542868590 0.5784946524 0.4663667769
0.2587030734 0.5481716787 0.7119669717
0.8416810548 0.5028322954 0.3830152484
0.1280150344 0.7805784628 0.5470550937
0.5747957361 0.8974214057 0.0797047177
0.3336252745 0.0977443358 0.9571664813
0.9080464249 0.0708117975 0.6729034385
0.0422023886 0.0945517413 0.5644692851
0.1438688479 0.4431090133 0.0319929058
0.9542295114 0.3306955400 0.2153182152
0.9644306934 0.5447454483 0.2649497851
0.7066978857 0.3473618589 0.7980274160
0.2757218303 0.2510211644 0.3129291442
0.6362124010 0.7707473801 0.5310949936
0.7940507553 0.1049736473 0.5495621093
0.7734852244 0.0080135251 0.6570273682
0.3005502898 0.4610535469 0.1828278597
0.2405215712 0.2758866399 0.0005751424
0.4309686631 0.7541847544 0.2099326817
0.9338827819 0.0013309226 0.6066237899
0.7364615750 0.5145662090 0.5291770135
0.6233502356 0.6703743771 0.6895154343
0.1011883662 0.4802720163 0.9254254047
0.6469246970 0.7914862116 0.3834246455
0.9799530006 0.3298941430 0.9626747924
0.1966752167 0.1312964884 0.8871801909
0.9319783988 0.8825337134 0.7658222748
0.4768179378 0.0636537314 0.3253779465
0.8575164047 0.6954151961 0.4558926783
0.3180219411 0.0550181882 0.0097312445
0.2066684227 0.1629202285 0.6028449570
0.3206005256 0.0211121655 0.5267874007
0.8592776748 0.6647120963 0.1723454836
0.0856446893 0.6583096349 0.7296247180
0.0435837846 0.6041689407 0.5908944148
0.9545059713 0.0295946892 0.8107320641
0.5155246055 0.2809401349 0.8607631318
0.4978737446 0.7705995766 0.8346933801
0.5803176775 0.3642153708 0.7100493465
0.4093555373 0.5959812144 0.2469185138
0.5072974588 0.4384503342 0.5886608408
0.8419260950 0.0571936763 0.3984356201
0.7678956799 0.5649521975 0.2601582437
0.6654204912 0.2531681035 0.3699404509
0.3980323599 0.1779970029 0.7336940320
0.3091819423 0.2242796752 0.9153429631
0.5633596167 0.0170930128 0.8088558606
0.5017470602 0.4284924874 0.5346371938
0.8754701932 0.9523960978 0.8820627399
